playerID,playerName,nationality,birthDate,height,weight,position
4821,Erik Pieters,Netherlands,07/08/1988,183,84,Defender
20048,Josh Maja,Nigeria,27/12/1998,180,,Forward
9431,Ricky Holmes,England,19/06/1987,173,,Midfielder
1870,Lee Grant,England,27/01/1983,193,83,Goalkeeper
23194,Vitaly Janelt,Germany,10/05/1998,184,79,Midfielder
10424,Semi Ajayi,Nigeria,09/11/1993,193,,Defender
10422,Matt Macey,England,09/09/1994,205,,Goalkeeper
74761,Bruno Guimarães,Brazil,16/11/1997,182,74,Midfielder
23742,Joseph Anderson,England,06/02/2001,,,Defender
14924,Alfie Payne,England,07/10/1999,,,Midfielder
4645,Alfred N'Diaye,Senegal,06/03/1990,193,,Midfielder
4615,Morgan Schneiderlin,France,08/11/1989,181,,Midfielder
3333,Jordon Mutch,England,02/12/1991,188,,Midfielder
3169,Tim Krul,Netherlands,03/04/1988,188,84,Goalkeeper
98258,Matthew Cox,England,02/05/2003,,,Goalkeeper
22040,Mario Vrancic,Bosnia & Herzegovina,23/05/1989,187,,Midfielder
13555,Sergio Romero,Argentina,22/02/1987,192,,Goalkeeper
32936,Fousseni Diabaté,Mali,18/10/1995,175,,Forward
9377,Conor Hourihane,Ireland,02/02/1991,180,,Midfielder
33067,Dennis Srbeny,Germany,05/05/1994,189,,Forward
5520,Stephan Lichtsteiner,Switzerland,16/01/1984,182,,Defender
5771,Edinson Cavani,Uruguay,14/02/1987,184,71,Forward
23811,Neco Williams,Wales,13/04/2001,183,,Defender
4472,Nacho Monreal,Spain,26/02/1986,179,,Defender
15292,Des Hutchinson,Ireland,05/12/1996,,,Midfielder
26216,Çaglar Söyüncü,Turkey,23/05/1996,185,82,Defender
11146,Jake Clarke-Salter,England,22/09/1997,188,,Defender
3360,Branislav Ivanovic,Serbia,22/02/1984,185,,Defender
2569,Wayne Hennessey,Wales,24/01/1987,198,90,Goalkeeper
37587,Florin Andone,Romania,11/04/1993,180,,Forward
4499,Nathan Aké,Netherlands,18/02/1995,180,75,Defender
4880,Kenny Tete,Netherlands,09/10/1995,180,,Defender
14766,Daniel Grimshaw,England,16/01/1998,185,,Goalkeeper
5097,Erik Durm,Germany,12/05/1992,182,,Defender
53176,Will Russ,Wales,08/11/2002,,,Midfielder
13823,Abdoulaye Doucouré,Mali,01/01/1993,184,75,Midfielder
4765,Stuart O'Keefe,England,04/03/1991,173,,Midfielder
4771,Dwight Gayle,England,17/10/1989,174,78,Forward
24773,Shandon Baptiste,Grenada,08/04/1998,175,71,Midfielder
66518,Arjan Raikhy,England,20/10/2002,,,Midfielder
5810,Claudio Bravo,Chile,13/04/1983,184,,Goalkeeper
13390,Oumar Niasse,Senegal,18/04/1990,182,,Forward
51505,Max Thompson,England,09/02/2002,,,Forward
5371,Christian Fuchs,Austria,07/04/1986,187,,Defender
26408,Emiliano Buendía,Argentina,25/12/1996,172,72,Midfielder
25183,Tomas Soucek,Czech Republic,27/02/1995,192,86,Midfielder
13234,Tomer Hemed,Israel,02/05/1987,186,,Forward
63633,Alexis Mac Allister,Argentina,24/12/1998,176,72,Midfielder
4979,Adama Traoré,Spain,25/01/1996,178,,Forward
21584,Eberechi Eze,England,29/06/1998,,,Midfielder
24625,Sam Hughes,England,15/04/1997,,,Defender
13123,Jeff Reine-Adélaïde,France,17/01/1998,183,,Midfielder
10565,James Bree,England,11/12/1997,172,,Defender
21585,Lloyd Kelly,England,06/10/1998,178,,Defender
22002,Will Ferry,Ireland,07/12/2000,176,,Midfielder
9650,Sam Gallagher,England,15/09/1995,194,,Forward
66657,Oscar Bobb,Norway,12/07/2003,,,Midfielder
51631,Keenan Appiah-Forson,England,16/10/2001,,,Midfielder
10482,Jamie Sterry,England,21/11/1995,180,,Defender
50453,Mark Travers,Ireland,18/05/1999,191,,Goalkeeper
23815,Curtis Jones,England,30/01/2001,185,75,Midfielder
21317,Ellery Balcombe,England,15/10/1999,190,,Goalkeeper
24659,Nathan Collins,Ireland,30/04/2001,193,,Defender
67899,Reda Khadra,Germany,04/07/2001,,,Midfielder
32845,Ciaron Brown,Northern Ireland,14/01/1998,185,,Defender
9251,Karl Darlow,England,08/10/1990,190,88,Goalkeeper
4145,David Silva,Spain,08/01/1986,173,,Midfielder
5804,Álvaro Morata,Spain,23/10/1992,190,,Forward
14696,Darnell Johnson,England,03/09/1998,,,Defender
5101,Ilkay Gündogan,Germany,24/10/1990,180,80,Midfielder
4717,Alexander Iwobi,Nigeria,03/05/1996,180,75,Forward
20929,Ben Wilmot,England,04/11/1999,188,,Defender
21422,Bernardo Rosa,Brazil,20/09/2000,,,Midfielder
19928,Taylor Richards,England,04/12/2000,180,,Midfielder
3844,Kevin McDonald,Scotland,04/11/1988,192,,Midfielder
5208,Ahmed Musa,Nigeria,14/10/1992,171,,Forward
22698,Ezgjan Alioski,North Macedonia,12/02/1992,173,,Midfielder
14426,Daniel Barden,Wales,02/01/2001,195,,Goalkeeper
5906,Fred,Brazil,05/03/1993,169,64,Midfielder
5066,Victor Lindelöf,Sweden,17/07/1994,187,80,Defender
10432,Rushian Marcus Amari Hepburn-Murphy,England,28/08/1998,173,,Forward
4505,John Stones,England,28/05/1994,188,70,Defender
37931,Joel Valencia,Ecuador,16/11/1994,164,,Forward
112097,Frederik Alves,Denmark,08/11/1999,195,,Defender
4741,Joe Mason,England,13/05/1991,178,,Forward
3906,Greg Cunningham,Ireland,31/01/1991,183,,Defender
4328,Sergio Agüero,Argentina,02/06/1988,173,,Forward
51538,Adam Leathers,England,14/11/2001,,,Midfielder
22046,Callum Paterson,Scotland,13/10/1994,183,,Forward
43856,Troy Parrott,Ireland,04/02/2002,185,,Forward
51224,Pierre Ekwah,France,15/01/2002,,,Defender
99280,Mikki van Sas,Netherlands,29/02/2004,,,Goalkeeper
69546,Xavier Mbuyamba,Netherlands,31/12/2001,,,Defender
13279,Abdul Rahman Baba,Ghana,02/07/1994,180,,Defender
51813,Liam Delap,England,08/02/2003,,,Forward
2214,Robert Elliot,Ireland,30/04/1986,190,94,Goalkeeper
24626,Douglas Luiz,Brazil,09/05/1998,175,66,Midfielder
23703,Juan Familia-Castillo,Netherlands,13/01/2000,,,Defender
2593,Leon Clarke,England,10/02/1985,188,,Forward
4736,Aron Gunnarsson,Iceland,22/04/1989,178,,Midfielder
14452,Nathan Tella,England,05/07/1999,,,Midfielder
20051,Nathan Trott,England,21/11/1998,188,,Goalkeeper
67454,Trincão,Portugal,29/12/1999,184,70,Forward
24637,Tommy Doyle,England,17/10/2001,,,Midfielder
19874,Zak Swanson,England,28/09/2000,,,Defender
11224,Robin Olsen,Sweden,08/01/1990,198,89,Goalkeeper
66284,Wesley Fofana,France,17/12/2000,190,,Defender
25447,Taylor Harwood-Bellis,England,30/01/2002,188,,Defender
10191,Sullay Kaikai,Sierra Leone,26/08/1995,182,,Forward
112458,Hugo Bueno,Spain,18/09/2002,180,,Defender
32700,Przemyslaw Placheta,Poland,23/03/1998,177,72,Midfielder
4727,Simon Moore,England,19/05/1990,191,,Goalkeeper
19680,Gabriel Jesus,Brazil,03/04/1997,175,73,Forward
4123,Mousa Dembélé,Belgium,16/07/1987,185,,Midfielder
4511,Marcus Bettinelli,England,24/05/1992,194,82,Goalkeeper
4396,Connor Wickham,England,31/03/1993,191,,Forward
12365,Jordy Clasie,Netherlands,27/06/1991,169,,Midfielder
5762,Lucas Moura,Brazil,13/08/1992,172,72,Forward
64148,Patrik Gunnarsson,Iceland,15/11/2000,190,84,Goalkeeper
23978,George Harmon,England,08/12/2000,,,Defender
14822,Demetri Mitchell,England,11/01/1997,181,,Defender
8055,Lewis Grabban,England,12/01/1988,183,,Forward
7981,Liam Feeney,England,28/04/1986,183,,Midfielder
21881,Nathan Bishop,England,15/10/1999,185,,Goalkeeper
117732,Kaoru Mitoma,Japan,20/05/1997,178,,Forward
12949,Luciano Vietto,Argentina,05/12/1993,174,,Forward
43940,Harry Tyrer,England,06/12/2001,,,Goalkeeper
6827,Michal Zyro,Poland,20/09/1992,187,,Forward
20723,Steven Alzate,Colombia,08/09/1998,180,75,Midfielder
9895,Matthew Pennington,England,06/10/1994,185,,Defender
23650,Arthur Okonkwo,England,09/09/2001,198,,Goalkeeper
21385,Regan Slater,England,11/09/1999,173,,Midfielder
16801,Antonio Rüdiger,Germany,03/03/1993,190,85,Defender
13130,Keinan Davis,England,13/02/1998,191,,Forward
14808,Joseph Hardy,England,26/09/1998,170,,Forward
10734,Emerson Hyndman,United States,09/04/1996,170,,Midfielder
52903,Sam McCallum,England,02/09/2000,,,Defender
66658,Samuel Edozie,England,28/01/2003,,,Forward
31046,Jensen Weir,England,31/01/2002,184,,Midfielder
23914,Nathan Shepperd,Wales,10/09/2000,,,Goalkeeper
8444,John Fleck,Scotland,24/08/1991,170,,Midfielder
13283,Kasey Palmer,Jamaica,09/11/1996,175,,Midfielder
3170,Fraser Forster,England,17/03/1988,201,93,Goalkeeper
14774,Aaron O'Driscoll,Ireland,04/04/1999,188,,Defender
66362,Gonçalo Cardoso,Portugal,21/10/2000,189,,Defender
25329,Tanguy Ndombele,France,28/12/1996,181,,Midfielder
23612,Cengiz Ünder,Turkey,14/07/1997,173,,Forward
19607,Christopher Schindler,Germany,29/04/1990,188,,Defender
15185,Mason Barrett,England,24/09/1999,,,Defender
21731,Kamil Grosicki,Poland,08/06/1988,180,,Midfielder
16607,Florian Lejeune,France,20/05/1991,189,,Defender
9491,Jack O'Connell,England,29/03/1994,190,,Defender
31861,Albert Sambi Lokonga,Belgium,22/10/1999,173,67,Midfielder
14742,Rhian Brewster,England,01/04/2000,180,,Forward
22651,Marc Navarro,Spain,02/07/1995,188,,Defender
10000,Kortney Hause,England,16/07/1995,191,77,Defender
49476,Luke Plange,England,04/11/2002,178,,Forward
114256,Shaqai Forde,England,,,,Midfielder
4582,Michael Hector,Jamaica,19/07/1992,193,,Defender
66565,Owen Beck,Wales,09/08/2002,,,Defender
74562,Leonardo Campana,Ecuador,24/07/2000,187,,Forward
4842,Erik Lamela,Argentina,04/03/1992,181,,Midfielder
15257,Austin Samuels,England,20/11/2000,,,Forward
10881,Jack Stacey,England,06/04/1996,180,,Defender
5343,Ricardo Pereira,Portugal,06/10/1993,175,70,Defender
15202,Declan Rice,England,14/01/1999,185,76,Midfielder
23951,Jamie Bowden,Ireland,09/07/2001,,,Midfielder
4487,Matthew Lowton,England,09/06/1989,180,78,Defender
25068,Morgan Sanson,France,18/08/1994,180,73,Midfielder
21614,Sander Berge,Norway,14/02/1998,195,,Midfielder
51545,Wanya Marçal-Madivadua,Portugal,19/10/2002,,,Midfielder
66104,Gabriel Martinelli,Brazil,18/06/2001,178,75,Forward
20095,Aiden O'Neill,Australia,04/07/1998,178,,Midfielder
24238,Marcel Franke,Germany,05/04/1993,193,,Defender
23826,Bobby Duncan,England,26/06/2001,,,Forward
11074,Sandro Ramírez,Spain,09/07/1995,175,,Forward
12582,Idrissa Gueye,Senegal,26/09/1989,174,,Midfielder
25892,Kevin Danso,Austria,19/09/1998,190,,Defender
2250,Scott Carson,England,03/09/1985,190,76,Goalkeeper
4852,Adrián,Spain,03/01/1987,190,80,Goalkeeper
15333,Cédric Kipré,Cote D’Ivoire,09/12/1996,193,,Defender
3995,Scott Malone,England,25/03/1991,189,,Defender
5074,Nélson Oliveira,Portugal,08/08/1991,186,,Forward
49270,James McAtee,England,18/10/2002,,,Midfielder
63654,Emerson Royal,Brazil,14/01/1999,181,79,Defender
7500,Sol Bamba,Cote D’Ivoire,13/01/1985,190,,Defender
23687,Ryan Longman,England,06/11/2000,180,,Forward
107863,Ulrick Eneme-Ella,Gabon,22/05/2001,184,,Forward
22043,Ethan Pinnock,Jamaica,29/05/1993,187,79,Defender
30527,Sylvester Jasper,Bulgaria,13/09/2001,,,Forward
12891,Timm Klose,Switzerland,09/05/1988,193,,Defender
51544,Ethan Fitzhugh,England,27/11/2002,,,Midfielder
15560,Felix Passlack,Germany,29/05/1998,170,,Midfielder
4560,Alexander Tettey,Norway,04/04/1986,180,,Midfielder
14451,Eddie Nketiah,England,30/05/1999,175,72,Forward
4252,Alex Oxlade-Chamberlain,England,15/08/1993,180,70,Midfielder
49990,Ibrahim Amadou,France,06/04/1993,183,,Midfielder
10455,Kieran Dowell,England,10/10/1997,175,70,Midfielder
24221,Billy Gilmour,Scotland,11/06/2001,166,60,Midfielder
10703,Mason Bloomfield,England,04/11/1996,191,,Forward
16747,Laurent Depoitre,Belgium,07/12/1988,191,,Forward
5178,Mohamed Salah,Egypt,15/06/1992,175,71,Forward
66707,Reece McAlear,Scotland,12/02/2002,185,,Midfielder
24983,Vitalii Mykolenko,Ukraine,29/05/1999,180,71,Defender
13192,Corey Jordan,England,04/03/1999,185,,Defender
13240,Jonathan Kodjia,Cote D’Ivoire,22/10/1989,191,,Forward
4287,Juan Mata,Spain,28/04/1988,170,63,Midfielder
55700,Bryan Gil,Spain,11/02/2001,175,,Forward
13286,Tammy Abraham,England,02/10/1997,190,,Forward
14706,Kiernan Dewsbury-Hall,England,06/09/1998,,,Midfielder
5078,Lazar Markovic,Serbia,02/03/1994,175,,Midfielder
4955,Martín Montoya,Spain,14/04/1991,175,,Defender
14270,Mikael Ndjoli,England,16/12/1998,183,,Forward
10855,Dion Henry,England,12/09/1997,180,,Goalkeeper
23696,Marcel Lavinier,Portugal,16/12/2000,180,,Defender
4577,Sean Morrison,England,08/01/1991,193,,Defender
53074,Kaine Hayden,England,23/10/2002,,,Defender
4148,Yaya Touré,Cote D’Ivoire,13/05/1983,188,,Midfielder
52959,Shane Flynn,Ireland,14/10/2001,,,Midfielder
23911,Sam Greenwood,England,26/01/2002,185,,Forward
49481,Bukayo Saka,England,05/09/2001,178,65,Midfielder
24156,Raphinha,Brazil,14/12/1996,176,68,Forward
4558,Robert Snodgrass,Scotland,07/09/1987,182,,Midfielder
4288,Kevin De Bruyne,Belgium,28/06/1991,181,68,Midfielder
4158,Robbie Brady,Ireland,14/01/1992,176,,Midfielder
4732,Declan John,Wales,30/06/1995,178,,Defender
4248,Carl Jenkinson,England,08/02/1992,185,,Defender
4856,Kadeem Harris,England,08/06/1993,175,,Midfielder
8192,Bobby De Cordova-Reid,Jamaica,02/02/1993,170,,Forward
3958,Ryan Fredericks,England,10/10/1992,181,74,Defender
20489,Leon Bailey,Jamaica,09/08/1997,178,77,Forward
20607,Joelinton,Brazil,14/08/1996,186,81,Forward
24342,Giovanni McGregor,England,09/01/1999,,,Midfielder
8945,Sam Byram,England,16/09/1993,180,72,Defender
92693,Thanawat Suengchitthawon,Thailand,08/01/2000,,,Midfielder
14643,Alex Denny,England,12/04/2000,186,,Midfielder
51223,Ian Maatsen,Netherlands,10/03/2002,167,,Defender
51569,James Norris,England,04/04/2003,,,Defender
12186,Stuart Armstrong,Scotland,30/03/1992,183,75,Midfielder
6712,Timothy Castagne,Belgium,05/12/1995,185,80,Defender
8232,Daniel Lafferty,Northern Ireland,18/05/1989,180,,Defender
3955,Kyle Walker,England,28/05/1990,178,70,Defender
10420,David Ospina,Colombia,31/08/1988,183,,Goalkeeper
14650,Taye Ashby-Hammond,England,21/03/1999,186,,Goalkeeper
4529,Jerome Sinclair,England,20/09/1996,173,,Forward
24834,Pote,Portugal,28/06/1998,173,,Midfielder
33238,Philippe Sandler,Netherlands,10/02/1997,188,,Defender
14453,Charlie Gilmour,Scotland,11/02/1999,171,,Midfielder
19869,Dominic Thompson,England,26/07/2000,,,Defender
15332,Daniel Iversen,Denmark,19/07/1997,191,,Goalkeeper
51612,Michael Craig,Scotland,16/04/2003,,,Midfielder
12192,Mathew Ryan,Australia,08/04/1992,184,,Goalkeeper
31439,Ryan Edmondson,England,20/05/2001,,,Forward
53741,Jaakko Oksanen,Finland,07/11/2000,,,Midfielder
23901,Tom Smith,England,30/01/2002,,,Goalkeeper
19771,Fabri,Spain,31/12/1987,184,,Goalkeeper
121739,Vincent Angelini,Scotland,12/09/2003,186,,Goalkeeper
69415,Marcelo Flores,Mexico,01/10/2003,,,Midfielder
20874,Jean-Philippe Mateta,France,28/06/1997,192,88,Forward
8048,Ben Whitfield,England,28/02/1996,165,,Midfielder
14642,Shayne Lavery,Northern Ireland,08/12/1998,,,Forward
4843,Etienne Capoue,France,11/07/1988,189,,Midfielder
66497,Archie Mair,Scotland,10/02/2001,198,,Goalkeeper
23591,Bernardo,Brazil,14/05/1995,186,,Defender
4506,Jiang Guangtai,China,27/05/1994,181,,Defender
19893,Michael Tait,England,29/01/2001,,,Forward
20946,Elias Sorensen,Denmark,18/09/1999,,,Forward
74585,Nathan Patterson,Scotland,16/10/2001,183,72,Defender
9167,Dele Alli,England,11/04/1996,188,76,Midfielder
4508,Matthew Kennedy,Northern Ireland,01/11/1994,175,,Defender
10542,Dejan Iliev,North Macedonia,25/02/1995,195,,Goalkeeper
10428,Ainsley Maitland-Niles,England,29/08/1997,177,,Midfielder
66108,Nathaniel Shio Hong Wan,England,,,,Midfielder
115114,Yerson Mosquera,Colombia,02/05/2001,187,76,Defender
26076,Diego Rico,Spain,23/02/1993,183,,Defender
66538,Tim Iroegbunam,England,30/06/2003,,,Midfielder
15218,Dion Sanderson,England,15/12/1999,,,Defender
25267,Largie Ramazani,Belgium,27/02/2001,167,,Forward
4640,Jordan Pickford,England,07/03/1994,185,77,Goalkeeper
4183,Ahmed El Mohamady,Egypt,09/09/1987,183,,Defender
4767,Jonathan Williams,Wales,09/10/1993,168,,Midfielder
23797,Sidnei Tavares,Portugal,29/09/2001,,,Midfielder
13280,Matt Miazga,United States,19/07/1995,191,,Defender
13815,Kyle Walker-Peters,England,13/04/1997,173,62,Defender
32280,James Trafford,England,10/10/2002,,,Goalkeeper
51690,CJ Egan-Riley,England,02/01/2003,,,Defender
24151,Xande Silva,Portugal,16/03/1997,177,,Forward
20179,Paul Gladon,Netherlands,18/03/1992,188,,Forward
52017,Danel Sinani,Luxembourg,05/04/1997,185,,Midfielder
5698,Gonzalo Higuaín,Argentina,10/12/1987,186,,Forward
11579,Ben Heneghan,England,19/09/1993,191,,Defender
10564,Mason Holgate,England,22/10/1996,184,63,Defender
32925,Marcelo Pitaluga,Brazil,20/12/2002,192,77,Goalkeeper
24000,Nikola Tavares,Croatia,17/01/1999,,,Defender
10596,Oliver Burke,Scotland,07/04/1997,188,,Midfielder
4290,Romelu Lukaku,Belgium,13/05/1993,190,93,Forward
13703,Aaron Ramsdale,England,14/05/1998,188,77,Goalkeeper
3014,Mark Noble,England,08/05/1987,180,70,Midfielder
13554,Kelechi Iheanacho,Nigeria,03/10/1996,185,82,Forward
3811,Nathan Redmond,England,06/03/1994,173,69,Midfielder
23948,Brooklyn Lyons-Foster,England,01/12/2000,,,Defender
10768,Kalvin Phillips,England,02/12/1995,178,72,Midfielder
72455,Isaac Mabaya,England,22/09/2004,,,Midfielder
10491,Darnell Furlong,England,31/10/1995,183,,Defender
53313,Matthew Pollock,England,28/09/2001,,,Defender
15013,Jake Vokins,England,17/03/2000,180,,Defender
19877,Harry Clarke,England,02/03/2001,,,Defender
3049,Henri Lansbury,England,12/10/1990,183,,Midfielder
33342,Odeluga Offiah,England,26/10/2002,,,Defender
3889,Stefano Okaka,Italy,09/08/1989,186,,Forward
10480,Daryl Janmaat,Netherlands,22/07/1989,185,,Defender
13232,Jiri Skalak,Czech Republic,12/03/1992,177,,Midfielder
19864,Danny Ballard,Northern Ireland,22/09/1999,187,,Defender
14875,Nathan Harker,England,05/11/1998,,,Goalkeeper
19851,Giovani Lo Celso,Argentina,09/04/1996,177,,Midfielder
19675,Michael McGovern,Northern Ireland,12/07/1984,191,89,Goalkeeper
122872,Jeong Sang-Bin,South Korea,01/04/2002,173,,Forward
4496,César Azpilicueta,Spain,28/08/1989,178,76,Defender
64464,Zak Brunt,England,17/11/2001,,,Midfielder
13229,Uwe Hünemeier,Germany,09/01/1986,189,,Defender
51692,Filip Marschall,England,24/04/2003,,,Goalkeeper
25435,Oskar Buur,Denmark,31/03/1998,180,,Defender
83496,Antwoine Hackford,England,20/03/2004,,,Forward
11373,Kepa Arrizabalaga,Spain,03/10/1994,189,84,Goalkeeper
5865,Youri Tielemans,Belgium,07/05/1997,176,72,Midfielder
32602,Michael Verrips,Netherlands,03/12/1996,195,,Goalkeeper
7990,Jordan Rhodes,Scotland,05/02/1990,185,,Forward
70755,Edward Rowe,England,17/10/2003,,,Midfielder
11355,João Mário,Portugal,19/01/1993,179,,Midfielder
23994,Owen Otasowie,United States,06/01/2001,191,,Midfielder
69288,Stuart McKinstry,Scotland,18/09/2002,,,Midfielder
3752,Romaine Sawyers,St. Kitts & Nevis,02/11/1991,175,,Midfielder
54889,Édouard Mendy,Senegal,01/03/1992,197,86,Goalkeeper
49477,Finley Stevens,Wales,10/04/2003,,,Defender
13561,Timothy Fosu-Mensah,Netherlands,02/01/1998,185,,Defender
8143,James Tarkowski,England,19/11/1992,185,81,Defender
4656,Ki Sung-Yeung,South Korea,24/01/1989,189,,Midfielder
49461,Halil Dervisoglu,Turkey,08/12/1999,183,,Forward
10947,Rico Henry,England,08/07/1997,170,67,Defender
14549,Will Collar,England,03/02/1997,181,,Midfielder
3926,Joshua King,Norway,15/01/1992,180,74,Forward
4886,Davy Klaassen,Netherlands,21/02/1993,179,,Midfielder
63836,Bobby Thomas,England,30/01/2001,,,Defender
2620,Gary Cahill,England,19/12/1985,193,,Defender
98301,Jack Henry-Francis,Ireland,23/09/2003,,,Midfielder
2758,Robert Green,England,18/01/1980,187,,Goalkeeper
4340,Paul Dummett,Wales,26/09/1991,183,82,Defender
7946,Demarai Gray,England,28/06/1996,180,74,Forward
14732,Trent Alexander-Arnold,England,07/10/1998,175,69,Defender
13285,Kenedy,Brazil,08/02/1996,182,77,Forward
13195,Sam Surridge,England,28/07/1998,191,,Forward
122388,Chiquinho,Portugal,05/02/2000,179,73,Forward
8889,Nahki Wells,Bermuda,01/06/1990,170,,Forward
67196,Alex Král,Czech Republic,19/05/1998,185,72,Midfielder
7013,Jean Michaël Seri,Cote D’Ivoire,19/07/1991,168,,Midfielder
5514,Angelo Ogbonna,Italy,23/05/1988,191,86,Defender
13228,Niki Mäenpää,Finland,23/01/1985,190,,Goalkeeper
122118,Hayao Kawabe,Japan,08/09/1995,178,,Midfielder
37776,Jefferson Lerma,Colombia,25/10/1994,179,,Midfielder
8979,Jamie Vardy,England,11/01/1987,179,74,Forward
8983,Riyad Mahrez,Algeria,21/02/1991,179,67,Forward
7490,Josh Onomah,England,27/04/1997,185,,Midfielder
67217,Zach Awe,England,09/01/2004,,,Defender
13549,Tosin Adarabioyo,England,24/09/1997,196,,Defender
23743,Kyle John,England,13/02/2001,,,Defender
15259,Morgan Gibbs-White,England,27/01/2000,171,,Midfielder
108972,Facundo Pellistri,Uruguay,20/12/2001,175,69,Midfielder
122119,Kacper Kozlowski,Poland,16/10/2003,177,,Midfielder
76427,Omar Rekik,Tunisia,20/12/2001,186,,Defender
9363,Conor Washington,Northern Ireland,18/05/1992,178,,Forward
49504,Jesurun Rak-Sakyi,England,05/10/2002,,,Midfielder
71432,Rayan Aït-Nouri,France,06/06/2001,179,70,Defender
73896,Ben Nelson,England,18/03/2004,,,Defender
15007,Alfie Jones,England,07/10/1997,191.0,,Defender
4573,Alex McCarthy,England,03/12/1989,193.0,79.0,Goalkeeper
20224,Davinson Sánchez,Colombia,12/06/1996,187.0,81.0,Defender
15226,Cameron John,England,24/08/1999,,,Defender
8691,Charlie Taylor,England,18/09/1993,176.0,70.0,Defender
51454,Leif Davis,England,31/12/1999,166.0,,Defender
10486,Callum Roberts,England,14/04/1997,,,Midfielder
14716,Harvey Barnes,England,09/12/1997,174.0,66.0,Midfielder
9381,Nathan Thomas,England,27/09/1994,178.0,,Midfielder
4403,Ashley Williams,Wales,23/08/1984,183.0,,Defender
4137,Tom Ince,England,30/01/1992,178.0,,Midfielder
8587,Jamie Ward,Northern Ireland,12/05/1986,165.0,,Forward
8836,Marvin Johnson,England,01/12/1990,178.0,,Midfielder
14802,Tyreke Wilson,Ireland,02/12/1999,,,Defender
24667,Terry Taylor,Wales,29/06/2001,185.0,,Midfielder
23768,Benjamin Davis,Thailand,24/11/2000,175.0,,Midfielder
9293,Joel Coleman,England,26/09/1995,198.0,,Goalkeeper
13797,Daniel James,Wales,10/11/1997,171.0,76.0,Midfielder
68581,Harvey Davies,England,03/09/2003,,,Goalkeeper
7213,Sergio Rico,Spain,01/09/1993,195.0,,Goalkeeper
15230,Connor Johnson,England,10/03/1998,,,Defender
4408,Ben Davies,Wales,24/04/1993,181.0,76.0,Defender
9060,Andre Gray,Jamaica,26/06/1991,178.0,,Forward
21848,Josh Gordon,England,10/10/1994,178.0,,Forward
14340,Mark Harris,Wales,29/12/1998,182.0,,Midfielder
2836,Matthew Connolly,England,24/09/1987,188.0,,Defender
3831,Danny Ward,England,11/12/1991,178.0,,Forward
19999,Jamal Balogun,England,18/01/2000,,,Defender
3820,Phil Jones,England,21/02/1992,180.0,71.0,Defender
14827,Callum Whelan,England,24/09/1998,,,Midfielder
11366,André Carrillo,Peru,14/06/1991,182.0,,Midfielder
15017,Tyreke Johnson,England,03/11/1998,185.0,,Forward
1308,Gareth Barry,England,23/02/1981,185.0,,Midfielder
49193,Bojan Radulović,Serbia,29/12/1999,191.0,,Forward
35733,Matej Kovár,Czech Republic,17/05/2000,184.0,,Goalkeeper
4074,Matt Phillips,Scotland,13/03/1991,185.0,,Midfielder
4864,Conor Townsend,England,04/03/1993,168.0,,Defender
23739,Michael Collins,England,22/09/2000,,,Defender
66221,Charlie Webster,England,31/01/2004,,,Midfielder
15375,Marcus Barnes,England,01/12/1996,185.0,,Forward
8878,Tommy Smith,England,14/04/1992,186.0,,Defender
51810,Toby King,England,04/01/2002,,,Midfielder
20787,Max Taylor,England,10/01/2000,,,Defender
13988,Dean Henderson,England,12/03/1997,188.0,85.0,Goalkeeper
4612,Jack Stephens,England,27/01/1994,185.0,75.0,Defender
32995,Jordan Thomas,England,02/01/2001,,,Defender
3206,Shane Long,Ireland,22/01/1987,178.0,81.0,Forward
3157,Danny Simpson,England,04/01/1987,176.0,,Defender
10483,Rolando Aarons,England,16/11/1995,178.0,,Midfielder
32715,Jack Clarke,England,23/11/2000,181.0,,Forward
64147,Matty Daly,England,10/03/2001,,,Midfielder
14631,Morgan Feeney,England,08/02/1999,190.0,,Defender
19968,Lewis Gibson,England,19/07/2000,185.0,,Defender
90666,Daniel Phillips,,,,,Midfielder
3441,Ched Evans,Wales,28/12/1988,183.0,,Forward
23834,Brandon Williams,England,03/09/2000,171.0,63.0,Defender
9826,Louis Thompson,Wales,19/12/1994,180.0,,Midfielder
66635,Cristian Romero,Argentina,27/04/1998,185.0,79.0,Defender
13557,Ro-Shaun Williams,England,03/09/1998,188.0,,Defender
15137,Kazaiah Sterling,England,09/11/1998,175.0,,Forward
21628,Jordan Davies,Wales,18/08/1998,,,Midfielder
112637,Frankie Maguire,England,29/07/2003,,,Midfielder
5575,Benjamin Mendy,France,17/07/1994,185.0,85.0,Defender
49610,Ibrahima Diallo,France,08/03/1999,179.0,68.0,Midfielder
53790,Rico Richards,England,27/09/2003,,,Midfielder
4522,Danny Ward,Wales,22/06/1993,191.0,88.0,Goalkeeper
23697,Di'Shon Bernard,England,14/10/2000,189.0,,Defender
22543,Marlos Moreno,Colombia,20/09/1996,171.0,,Forward
9473,Danny Williams,United States,08/03/1989,182.0,,Midfielder
65985,Mason Holgate,England,22/10/1996,184.0,,Defender
4665,Jordan Archer,Scotland,12/04/1993,186.0,,Goalkeeper
117596,Archie Gray,England,12/03/2006,,,Midfielder
10532,Tyler Roberts,Wales,12/01/1999,180.0,75.0,Forward
13388,Callum Connolly,England,23/09/1997,183.0,,Defender
9322,Jake Wright,England,11/03/1986,186.0,,Defender
